id,full_address,house_number,street_name,locality1,locality2,locality3,city_town,county,daft_sticker,ad_info,date_of_sale, sold_price_eur , asking_price_eur , price_diff ,bed_no,bath_no,house_type,size
273,56 corabbey court distillery walk midleton cork,56, corabbey court,distillery walk,,,midleton,cork,,,11/04/2024,"168,000.00","185,000.00","-17,000.00",2,1,Apartment,65
333,16 meadowbank park letterkenny donegal,16, meadowbank park,,,,letterkenny,donegal,,,06/10/2023,"166,000.00","110,000.00","56,000.00",5,2,Semi-D,106
1751,43 ayrhill court roscrea tipperary,43, ayrhill court,,,,roscrea,tipperary,,,19/09/2023,"166,000.00","160,000.00","6,000.00",3,3,Semi-D,100
1530,15 hardmans gardens drogheda louth,15, hardmans gardens,,,,drogheda,louth,,,27/10/2023,"166,000.00","170,000.00","-4,000.00",3,1,Terrace,74
317,14 glen patrick park ballybofey donegal,14, glen patrick park,,,,ballybofey,donegal,,,08/05/2024,"165,000.00","165,000.00",0,3,2,Semi-D,119
1260,19 coney meadows coneyboro athy kildare,19, coney meadows,coneyboro,,,athy,kildare,,,08/12/2023,"165,000.00","165,000.00",0,2,2,Terrace,80
1878,42 sean browne court enniscorthy wexford,42, sean browne court,,,,enniscorthy,wexford,,,16/02/2024,"165,000.00","165,000.00",0,3,1,Semi-D,71
328,29 ballymacool wood letterkenny donegal,29, ballymacool wood,,,,letterkenny,donegal,,,03/01/2024,"165,000.00","165,000.00",0,3,2,Semi-D,
1743,4 mill street court carrick-on-suir tipperary,4, mill street court,,,,carrick-on-suir,tipperary,,,09/04/2024,"165,000.00","145,000.00","20,000.00",3,3,Terrace,82
1737,27 parklands tubbercurry sligo sligo,27, parklands,tubbercurry,,,sligo,sligo,,,16/11/2023,"165,000.00","159,500.00","5,500.00",3,2,Semi-D,100
1256,16 tonlegee court athy kildare,16, tonlegee court,,,,athy,kildare,,,09/08/2024,"165,000.00","170,000.00","-5,000.00",2,2,Apartment,67
1859,17 robinstown cottages mullingar westmeath,17, robinstown cottages,,,,mullingar,westmeath,,,21/12/2023,"165,000.00","175,000.00","-10,000.00",3,1,Semi-D,90
1875,2 riverview court enniscorthy wexford,2, riverview court,,,,enniscorthy,wexford,,,24/01/2024,"165,000.00","175,000.00","-10,000.00",3,3,Terrace,80
153,78 friars walk cork cork,78, friars walk,,,,cork,cork,,,28/02/2024,"165,000.00","195,000.00","-30,000.00",3,1,Terrace,62
1781,23 saint killians place ferrybank ferrybank waterford,23, saint killians place,ferrybank,,,ferrybank,waterford,,,13/11/2023,"164,000.00","169,000.00","-5,000.00",3,1,Terrace,90
1497,29 cnoc na greine granard longford,29, cnoc na greine,,,,granard,longford,,,16/11/2023,"163,000.00","159,000.00","4,000.00",3,3,Semi-D,131
1258,28 sli bhearu cois bhearu athy kildare,28, sli bhearu,cois bhearu,,,athy,kildare,,,20/02/2024,"162,500.00","149,950.00","12,550.00",2,2,Apartment,
1866,43 saint davids well bridgetown wexford,43, saint davids well,,,,bridgetown,wexford,,,23/08/2024,"162,500.00","165,000.00","-2,500.00",2,2,Terrace,76
1236,20a bruach na gaile moyvane kerry,20a, bruach na gaile,,,,moyvane,kerry,VIEWING ADVISED,ADVANTAGE,13/02/2024,"162,500.00","169,000.00","-6,500.00",4,3,Semi-D,106
63,49 childers road cloughleigh ennis clare,49, childers road,cloughleigh,,,ennis,clare,,,05/03/2024,"162,000.00","130,000.00","32,000.00",3,1,Terrace,80
1705,18 oakport cootehall roscommon,18, oakport,,,,cootehall,roscommon,,,23/11/2023,"162,000.00","149,500.00","12,500.00",3,2,Semi-D,97
1715,31 bothar an corran ballymote sligo,31, bothar an corran,,,,ballymote,sligo,,,12/01/2024,"162,000.00","159,000.00","3,000.00",3,2,Semi-D,
1915,124 liam mellows park wexford town wexford,124, liam mellows park,,,,wexford town,wexford,,,27/11/2023,"162,000.00","179,000.00","-17,000.00",3,1,Terrace,82
1677,59 drumbear wood cootehill road monaghan monaghan,59, drumbear wood,cootehill road,,,monaghan,monaghan,,,14/12/2023,"160,000.00","160,000.00",0,2,1,Terrace,76
1557,11 douglas court crowe street dundalk louth,11, douglas court,crowe street,,,dundalk,louth,,,01/05/2024,"160,000.00","160,000.00",0,2,1,Apartment,56
1253,20 fairfield athy kildare,20, fairfield,,,,athy,kildare,,,01/08/2024,"160,000.00","145,000.00","15,000.00",2,1,Apartment,70
1603,31 carrowmore meadows knock mayo,31, carrowmore meadows,,,,knock,mayo,VIEWING ADVISED,ADVANTAGE,26/04/2024,"160,000.00","155,000.00","5,000.00",2,1,Semi-D,82
1700,14 priory park ballaghaderreen roscommon,14, priory park,,,,ballaghaderreen,roscommon,,,25/10/2023,"160,000.00","169,000.00","-9,000.00",3,2,Semi-D,102
1901,43 riverchapel view riverchapel wexford,43, riverchapel view,,,,riverchapel,wexford,,,30/05/2024,"160,000.00","172,000.00","-12,000.00",2,2,Bungalow,73
157,190 old youghal road cork cork,190, old youghal road,,,,cork,cork,,,06/02/2024,"160,000.00","175,000.00","-15,000.00",2,1,Terrace,120
1367,12 clonmel road callan kilkenny,12, clonmel road,,,,callan,kilkenny,,ADVANTAGE,02/02/2024,"160,000.00","175,000.00","-15,000.00",3,1,Terrace,73
32,31 river valley ballyconnell cavan,31, river valley,,,,ballyconnell,cavan,,,20/12/2023,"160,000.00","185,000.00","-25,000.00",4,3,Detached,150
1730,38 rathbraughan park sligo sligo,38, rathbraughan park,,,,sligo,sligo,,,13/03/2024,"158,000.00","149,000.00","9,000.00",3,1,End of Terrace,83
1407,87 de vesci court fairgreen portlaoise laois,87, de vesci court,fairgreen,,,portlaoise,laois,,,06/10/2023,"158,000.00","160,000.00","-2,000.00",2,2,Apartment,85
298,9 the orchard shanbally shanbally cork,9, the orchard,shanbally,,,shanbally,cork,,,21/06/2024,"157,500.00","275,000.00","-117,500.00",3,3,Semi-D,
338,75 the green thornberry letterkenny donegal,75, the green,thornberry,,,letterkenny,donegal,,,01/12/2023,"156,000.00","155,000.00","1,000.00",3,3,Duplex,104
1605,9 churchfield lawns knock mayo,9, churchfield lawns,,,,knock,mayo,,,30/04/2024,"156,000.00","155,000.00","1,000.00",2,1,Semi-D,79
1435,2 radharc na baile drumshanbo leitrim,2, radharc na baile,,,,drumshanbo,leitrim,,,20/06/2024,"156,000.00","199,500.00","-43,500.00",4,4,Detached,195
1503,3 saint patricks terrace majors well road longford longford,3, saint patricks terrace,majors well road,,,longford,longford,,,30/04/2024,"155,000.00","139,000.00","16,000.00",3,2,Terrace,105
1754,16 park view west templemore tipperary,16, park view west,,,,templemore,tipperary,,,16/02/2024,"155,000.00","145,000.00","10,000.00",3,1,Semi-D,90
1716,22 corn mill park ballymote sligo,22, corn mill park,,,,ballymote,sligo,,,07/12/2023,"155,000.00","145,000.00","10,000.00",2,3,Semi-D,
1608,18 churchview swinford mayo,18, churchview,,,,swinford,mayo,,,21/06/2024,"155,000.00","150,000.00","5,000.00",3,1,Semi-D,
1721,43 radharc na habhann coolaney sligo,43, radharc na habhann,,,,coolaney,sligo,,,23/10/2023,"155,000.00","159,000.00","-4,000.00",3,3,Semi-D,90
316,94 blue cedars ballybofey donegal,94, blue cedars,,,,ballybofey,donegal,,,04/03/2024,"155,000.00","159,000.00","-4,000.00",3,2,Semi-D,
1499,1 the green lanesborough longford,1, the green,,,,lanesborough,longford,,,22/03/2024,"153,000.00","155,000.00","-2,000.00",4,2,Semi-D,
277,4 west end milford cork,4, west end,,,,milford,cork,,,23/11/2023,"152,500.00","90,000.00","62,500.00",3,1,Semi-D,72
1711,4 oakwood retirement village roscommon town roscommon,4, oakwood retirement village,,,,roscommon town,roscommon,,,28/03/2024,"152,000.00","130,000.00","22,000.00",2,1,Semi-D,77
1475,7 rossa avenue mulgrave street limerick city limerick,7, rossa avenue,mulgrave street,,,limerick city,limerick,,,11/06/2024,"151,500.00","115,000.00","36,500.00",3,1,Terrace,66
232,58 cathedral road gurranabraher cork,58, cathedral road,,,,gurranabraher,cork,,,18/09/2023,"151,000.00","140,000.00","11,000.00",3,1,Semi-D,
1485,4 saint itas terrace saint itas road newcastle west limerick,4, saint itas terrace,saint itas road,,,newcastle west,limerick,,,10/11/2023,"150,000.00","150,000.00",0,3,2,Terrace,99
1800,21 beau street waterford city waterford,21, beau street,,,,waterford city,waterford,REDUCED PRICE,ADVANTAGE,21/06/2024,"150,000.00","150,000.00",0,4,2,Terrace,87
282,4 lios na greine lismire newmarket cork,4, lios na greine,lismire,,,newmarket,cork,,,14/06/2024,"150,000.00","130,000.00","20,000.00",3,3,Terrace,
1742,3 father callanan park cappawhite tipperary,3, father callanan park,,,,cappawhite,tipperary,,,18/01/2024,"150,000.00","140,000.00","10,000.00",3,2,Semi-D,80
1379,4 ashgrove slieverue kilkenny kilkenny,4, ashgrove,slieverue,,,kilkenny,kilkenny,,,09/02/2024,"150,000.00","145,000.00","5,000.00",3,1,Terrace,
1496,95 mostrim oaks edgeworthstown longford,95, mostrim oaks,,,,edgeworthstown,longford,,,05/10/2023,"150,000.00","155,000.00","-5,000.00",3,3,Semi-D,99
1876,109 saint aidans villas enniscorthy wexford,109, saint aidans villas,,,,enniscorthy,wexford,,,02/10/2023,"150,000.00","155,000.00","-5,000.00",3,1,Terrace,84
1668,10 newhaggard road trim meath,10, newhaggard road,,,,trim,meath,,,20/12/2023,"150,000.00","175,000.00","-25,000.00",2,2,Terrace,65
582,42 sheephill avenue blanchardstown dublin 15 dublin,42, sheephill avenue,blanchardstown,,,dublin 15,dublin,,,25/01/2024,"150,000.00","195,000.00","-45,000.00",3,1,Terrace,
433,17a rathvilly drive finglas dublin 11 dublin,17a, rathvilly drive,finglas,,,dublin 11,dublin,,,21/08/2024,"150,000.00","249,950.00","-99,950.00",2,1,End of Terrace,70
1810,21 tycor avenue waterford city waterford,21, tycor avenue,,,,waterford city,waterford,,,12/03/2024,"149,000.00","160,000.00","-11,000.00",2,1,Terrace,79
1898,31 mary street new ross wexford,31, mary street,,,,new ross,wexford,,,24/01/2024,"148,500.00","165,000.00","-16,500.00",4,1,Terrace,119
1601,13 kilmore heights kilkelly mayo,13, kilmore heights,,,,kilkelly,mayo,,,23/10/2023,"147,500.00","147,500.00",0,3,3,Semi-D,
1699,11 abbeyfield ballaghaderreen roscommon,11, abbeyfield,,,,ballaghaderreen,roscommon,,,15/12/2023,"147,500.00","159,000.00","-11,500.00",3,3,Semi-D,106
1442,56 elm vale riverbank annacotty limerick,56, elm vale,riverbank,,,annacotty,limerick,,,16/01/2024,"146,000.00","120,000.00","26,000.00",4,1,Terrace,
1719,51 springvale tubbercurry ballymote sligo,51, springvale,tubbercurry,,,ballymote,sligo,,,16/11/2023,"146,000.00","135,000.00","11,000.00",3,3,Semi-D,110
1714,15 meadow brook tulsk tulsk roscommon,15, meadow brook,tulsk,,,tulsk,roscommon,,,30/08/2024,"146,000.00","150,000.00","-4,000.00",3,2,Semi-D,
10,34 dolmen mews kilkenny road carlow carlow,34, dolmen mews,kilkenny road,,,carlow,carlow,,,15/12/2023,"145,000.00","145,000.00",0,2,2,Terrace,75
101,10 castle road bandon cork,10, castle road,,,,bandon,cork,,,15/01/2024,"145,000.00","145,000.00",0,2,1,End of Terrace,74
1477,7 odwyer villas thomondgate limerick city limerick,7, odwyer villas,thomondgate,,,limerick city,limerick,,,05/06/2024,"145,000.00","100,000.00","45,000.00",2,1,Terrace,79
1762,5 banba terrace kickham street thurles tipperary,5, banba terrace,kickham street,,,thurles,tipperary,,,01/05/2024,"145,000.00","180,000.00","-35,000.00",3,2,Terrace,
1430,20 ayrfield manor carrick-on-shannon leitrim,20, ayrfield manor,,,,carrick-on-shannon,leitrim,,,11/01/2024,"143,000.00","125,000.00","18,000.00",2,2,Apartment,83
1574,6 saint patricks terrace ballina mayo,6, saint patricks terrace,,,,ballina,mayo,,,08/04/2024,"142,000.00","150,000.00","-8,000.00",2,2,Terrace,67
190,8 canon sheehan place doneraile cork,8, canon sheehan place,,,,doneraile,cork,,,31/01/2024,"141,000.00","140,000.00","1,000.00",3,1,End of Terrace,71
1702,12 chapel street boyle roscommon,12, chapel street,,,,boyle,roscommon,,,15/12/2023,"140,000.00","140,000.00",0,3,1,Semi-D,67
1432,30 cluain alainn carrigallen leitrim,30, cluain alainn,,,,carrigallen,leitrim,,,11/01/2024,"140,000.00","150,000.00","-10,000.00",4,3,Semi-D,115
1911,38 corish park wexford town wexford,38, corish park,,,,wexford town,wexford,,,13/03/2024,"140,000.00","150,000.00","-10,000.00",3,1,Terrace,86
31,5 mount pleasant ballyconnell cavan,5, mount pleasant,,,,ballyconnell,cavan,,,21/11/2023,"140,000.00","150,000.00","-10,000.00",3,2,Townhouse,75
1511,1 viewmount longford town longford,1, viewmount,,,,longford town,longford,,,02/11/2023,"140,000.00","160,000.00","-20,000.00",4,1,Detached,95
173,33 hibernian buildings albert street ballintemple cork cork,33, hibernian buildings,albert street,,ballintemple,cork,cork,,,10/11/2023,"140,000.00","165,000.00","-25,000.00",2,1,End of Terrace,
76,13 boyne park shannon clare,13, boyne park,,,,shannon,clare,,,15/01/2024,"138,000.00","130,000.00","8,000.00",3,1,End of Terrace,79
1740,23 springvale tubbercurry sligo,23, springvale,,,,tubbercurry,sligo,,,03/07/2023,"135,000.00","135,000.00",0,3,2,Terrace,
1611,19 pinewoods westport mayo,19, pinewoods,,,,westport,mayo,,,31/10/2023,"135,000.00","115,000.00","20,000.00",2,1,Apartment,
1522,1 main street castlebellingham louth,1, main street,,,,castlebellingham,louth,,,20/12/2023,"135,000.00","159,000.00","-24,000.00",2,1,End of Terrace,
332,40 harmony hill letterkenny donegal,40, harmony hill,,,,letterkenny,donegal,,,21/12/2023,"135,000.00","185,000.00","-50,000.00",3,3,Semi-D,85
1437,34 mcdermott terrace manorhamilton leitrim,34, mcdermott terrace,,,,manorhamilton,leitrim,,,10/07/2024,"133,500.00","130,000.00","3,500.00",2,1,End of Terrace,
58,47 clancy park ennis clare,47, clancy park,,,,ennis,clare,,,23/11/2023,"133,000.00","65,000.00","68,000.00",3,1,Terrace,76
46,26 castlegate bullock lane cavan cavan,26, castlegate,bullock lane,,,cavan,cavan,,,13/12/2023,"131,000.00","125,000.00","6,000.00",2,2,Apartment,70
336,62 rann mor walk crievesmith letterkenny donegal,62, rann mor walk,crievesmith,,,letterkenny,donegal,,,19/09/2023,"130,000.00","130,000.00",0,3,3,Semi-D,105
1877,66 saint johns street enniscorthy wexford,66, saint johns street,,,,enniscorthy,wexford,,,31/10/2023,"130,000.00","125,000.00","5,000.00",2,1,End of Terrace,
1512,8 cluain ard ardnacassa longford town longford,8, cluain ard,ardnacassa,,,longford town,longford,,,19/12/2023,"130,000.00","129,000.00","1,000.00",3,1,Semi-D,96
1508,35 gleann riada longford town longford,35, gleann riada,,,,longford town,longford,,,25/01/2024,"130,000.00","154,500.00","-24,500.00",3,3,Terrace,86
1838,10 willow green athlone westmeath,10, willow green,,,,athlone,westmeath,,,25/09/2023,"125,000.00","125,000.00",0,4,1,Semi-D,
133,7 broad street charleville cork,7, broad street,,,,charleville,cork,,,06/10/2023,"125,000.00","70,000.00","55,000.00",4,1,Terrace,
1510,96 teffia park longford town longford,96, teffia park,,,,longford town,longford,,,13/12/2023,"125,000.00","99,000.00","26,000.00",3,1,Terrace,73
1880,3 viking wharf railway square enniscorthy wexford,3, viking wharf,railway square,,,enniscorthy,wexford,,,26/10/2023,"125,000.00","130,000.00","-5,000.00",2,1,Apartment,
1914,5 joseph street wexford town wexford,5, joseph street,,,,wexford town,wexford,,,07/05/2024,"125,000.00","139,000.00","-14,000.00",2,1,End of Terrace,75
1710,14 oakwood retirement village roscommon town roscommon,14, oakwood retirement village,,,,roscommon town,roscommon,,,08/09/2023,"120,000.00","120,000.00",0,2,1,Apartment,65
1246,16 urban terrace upper rock street tralee kerry,16, urban terrace,upper rock street,,,tralee,kerry,,,23/02/2024,"120,000.00","100,000.00","20,000.00",2,1,Terrace,70
1698,10 abbeyfield ballaghaderreen roscommon,10, abbeyfield,,,,ballaghaderreen,roscommon,,,06/10/2023,"120,000.00","135,000.00","-15,000.00",3,3,Terrace,97
324,21 an clairin killygordon donegal,21, an clairin,,,,killygordon,donegal,,,23/08/2024,"119,000.00","121,500.00","-2,500.00",3,2,Semi-D,
1470,53 clare street limerick city limerick,53, clare street,,,,limerick city,limerick,,,31/07/2024,"117,000.00","60,000.00","57,000.00",1,1,Terrace,39
1509,7 harbour point longford town longford,7, harbour point,,,,longford town,longford,,,07/03/2024,"116,000.00","99,500.00","16,500.00",2,2,Apartment,55
1753,39 railway view roscrea tipperary,39, railway view,,,,roscrea,tipperary,,,12/01/2024,"116,000.00","115,000.00","1,000.00",3,1,Terrace,
1597,44 erris street crossmolina mayo,44, erris street,,,,crossmolina,mayo,,,21/12/2023,"115,000.00","75,000.00","40,000.00",3,1,Semi-D,
1583,67 mchale road castlebar mayo,67, mchale road,,,,castlebar,mayo,,,20/10/2023,"115,000.00","129,000.00","-14,000.00",3,1,Terrace,
206,39 connolly street fermoy cork,39, connolly street,,,,fermoy,cork,,,04/06/2024,"115,000.00","150,000.00","-35,000.00",3,1,Terrace,73
107,9 scart road bantry cork,9, scart road,,,,bantry,cork,,,19/12/2023,"115,000.00","150,000.00","-35,000.00",2,1,Terrace,52
42,22 college street cavan cavan,22, college street,,,,cavan,cavan,VIEWING ADVISED,ADVANTAGE,06/09/2024,"115,000.00","198,000.00","-83,000.00",2,1,Apartment,86
1833,7 morgan street waterford waterford city waterford,7, morgan street,waterford,,,waterford city,waterford,,,07/12/2023,"113,000.00","110,000.00","3,000.00",3,1,Terrace,
1717,54 corn mill park ballymote sligo,54, corn mill park,,,,ballymote,sligo,,,17/11/2023,"112,000.00","110,000.00","2,000.00",2,2,Apartment,
1598,5 river walk crossmolina mayo,5, river walk,,,,crossmolina,mayo,,,02/02/2024,"112,000.00","115,000.00","-3,000.00",3,1,End of Terrace,90
323,4 glenlee cottages killybegs donegal,4, glenlee cottages,,,,killybegs,donegal,,,22/03/2024,"110,000.00","118,000.00","-8,000.00",2,1,Bungalow,43
1577,8 hazel lawns ballyhaunis mayo,8, hazel lawns,,,,ballyhaunis,mayo,,,01/05/2024,"110,000.00","119,000.00","-9,000.00",3,3,Duplex,
1420,5 mooreville rathdowney laois,5, mooreville,,,,rathdowney,laois,,,17/05/2024,"110,000.00","125,000.00","-15,000.00",2,2,Terrace,72
1578,8 the maples ballyhaunis mayo,8, the maples,,,,ballyhaunis,mayo,,,14/05/2024,"110,000.00","130,000.00","-20,000.00",2,3,End of Terrace,
1896,6 abbey hall new ross wexford,6, abbey hall,,,,new ross,wexford,,,11/03/2024,"110,000.00","135,000.00","-25,000.00",2,2,End of Terrace,52
1419,5 high street rathdowney laois,5, high street,,,,rathdowney,laois,,,11/04/2024,"110,000.00","140,000.00","-30,000.00",3,1,Semi-D,
1718,43 marren park ballymote sligo,43, marren park,,,,ballymote,sligo,,,20/11/2023,"108,500.00","120,000.00","-11,500.00",2,2,Semi-D,
1704,19 arm castlerea roscommon,19, arm,,,,castlerea,roscommon,,,08/03/2024,"106,000.00","95,000.00","11,000.00",3,2,Semi-D,92
1247,17 urban terrace upper rock street tralee kerry,17, urban terrace,upper rock street,,,tralee,kerry,,,11/07/2024,"105,000.00","80,000.00","25,000.00",2,1,Terrace,
1658,4 drumsawry view cloughan street oldcastle meath,4, drumsawry view,cloughan street,,,oldcastle,meath,,,03/11/2023,"103,000.00","89,000.00","14,000.00",2,1,Apartment,
1802,21 convent hill waterford city waterford,21, convent hill,,,,waterford city,waterford,,,09/02/2024,"103,000.00","135,000.00","-32,000.00",2,1,Terrace,50
321,7 clara meadows culdaff donegal,7, clara meadows,,,,culdaff,donegal,,,19/10/2023,"100,000.00","100,000.00",0,3,3,Semi-D,100
1483,109 templegreen newcastle west limerick,109, templegreen,,,,newcastle west,limerick,,,06/08/2024,"100,000.00","110,000.00","-10,000.00",3,2,Apartment,63
1805,31 michael street waterford city waterford,31, michael street,,,,waterford city,waterford,,,12/02/2024,"100,000.00","225,000.00","-125,000.00",3,2,Apartment,
